ID,numgames,totalwinnings,name,year,occ,loc,studentflag
7535,1,17999,Ryan McCune,2011,pathologist,"St. George, Utah",
7534,1,5999,Abigail Gardner,2011,library technician,"Alexandria, Virginia",
7537,3,87600,Sunny Stalter,2011,English professor,"Auburn, Alabama",
7536,1,9600,Alex Johnson,2011,actor and theater intern,"Danvers, Massachusetts",
7531,3,103203,Gabor Vari,2011,psychiatrist,"Los Angeles, California",
7530,1,33200,Jennifer Dockter,2011,stay-at-home mom,"Fremont, California",
7533,1,9999,Laura Bulkin,2011,pianist and music teacher,"Taos, New Mexico",
7532,1,0,Francisco Maldonado-Ramirez,2011,legislative aide,"Highland Park, New Jersey",
6178,1,3400,Rae Sailor,2009,law clerk,"Boulder, Colorado",
6179,1,18001,Zane Li,2002,ten-year-old,"Provo, Utah",TRUE
6176,1,2799,Alex Fineman,2009,agent's assistant,"Lower Merion, Pennsylvania",
6177,3,20997,James Erwin,2009,writer,"Des Moines, Iowa",
6174,1,2199,Naomi Seiler,2009,health policy lawyer,"Washington, D.C",
6175,1,1,Cyn Mayo,2009,high school librarian,"Columbus, Ohio",
6172,1,7200,Jennifer Klein,2009,business risk manager,"Jacksonville, Florida",
6170,1,29001,Patrick Derocher,2003,twelve-year-old,"Oak Hill, Virginia",TRUE
6171,1,50,Mike Bartlett,2009,financial aid officer and student,"Tallahassee, Florida",
5132,1,0,Rory Gillingham,2008,administrative assistant,"Sacramento, California",
2200,2,35200,M J Selle,2001,freelance writer and editor,"Katy, Texas",
2201,3,69600,Tracy Bond Bird,2001,television and commercial announcer,"Louisville, Kentucky",
2202,1,20800,Christopher Seivard,2001,cinematographer,"Hershey, Pennsylvania",
2203,1,200,Neil Majors,2001,graduate student,"Los Angeles, California",
2204,1,15400,Catherine Skeen,2001,graduate student and mom,"Chicago, Illinois",
2205,1,2,Matt Andrade,2001,automotive technician,"Vancouver, Washington",
2206,3,46800,Dana Greenblatt,2001,graduate student,"Toledo, Ohio",
2207,1,0,Christine Martin,2001,elementary school teacher,"Atlanta, Georgia",
2208,1,0,John Nienow,2001,doctor,"Santa Ana, California",
2209,2,0,Timothy Mahoney,2001,development officer,"Detroit, Michigan",
5130,3,39603,Linda Roberts,1995,registered nurse,"Houston, Texas",
3210,1,2,Lisa Carotenuto,2001,high school social studies teacher,"Tucson, Arizona",
900,1,782,Audrey Golub,2005,educator,"Philadelphia, Pennsylvania",
901,1,3000,Kerry Towle,1996,retiree,"Ellicott City, Maryland",
4839,1,12500,Ann Mulkern,2008,university professor,"Baton Rouge, Louisiana",
4838,1,12801,Jay Sprout,2008,minister,"St. Johnsbury, Vermont",
4529,1,6100,Brian Lynch,2001,public relations expert,"Kenosha, Wisconsin",
4528,1,8799,Bruce Upbin,2007,magazine editor,"Brooklyn, New York",
4831,1,6900,Norah Piehl,2008,freelance writer and permissions editor,"Brookline, Massachusetts",
4526,2,53600,Heather Doyle,2007,high school English teacher,"St. Louis, Missouri",
4833,2,25600,Leslie Feder,2008,real estate advisor and investor,"New York, New York",
4524,7,23100,Michael Arnone,2001,graduate student,"Pennington, New Jersey",
4835,1,50,Jeanne Juneau,2008,wellness consultant and student,"Fort Worth, Texas",
4834,2,37602,Drew Beechum,2008,computer programmer,"Valley Village, California",
4837,1,15199,Bethany Grenald,2008,rare books cataloguer,"Elkins Park, Pennsylvania",
4836,4,69600,Chris Zane,2008,benefits administrator,"Westminster, Maryland",
7993,2,8600,David Schuman,2012,communications and economics student,"Ardsley, New York",
7992,1,20800,Matt Tobin,2012,violinist and dueling pianist,"Glastonbury, Connecticut",
7991,1,19197,Deb Teitelbaum,2012,educational consultant,"Sylva, North Carolina",
7990,1,5199,Peter Hansen,2012,project manager,"New York, New York",
7997,1,1500,Katie Clair,2012,international student coordinator,"Broad Brook, Connecticut",
7996,2,16200,Mike Malaier,2012,attorney,"Tacoma, Washington",
7995,1,1400,Sheri Boysen,2012,stay-at-home mom,"Houston, Texas",
7994,1,4100,Sophie Hill,2012,Navy analyst,"Coronado, California",
7999,2,46000,Brendan DuBois,2012,mystery and suspense writer,"Exeter, New Hampshire",
7998,2,36000,Erica Mines,2012,high school English teacher,"Washington, D.C",
908,1,1699,Karen Arciero,2005,sales manager,"Mounds View, Minnesota",
4421,1,12700,Heather Fach,2007,creative director,"La Vergne, Tennessee",
5298,1,9800,Andy Yermack,2004,financial services compliance officer,"East Rockaway, New York",
5299,1,4300,M'Liss Moore,2004,portfolio manager,"Waipahu, Hawaii",
5296,1,6801,Martha Fingleton,2004,student,"Milwaukee, Wisconsin",
5297,1,3600,Larry Hamberlin,2004,copy editor,"Rochester, Vermont",
5294,7,168000,Anne Boyd,2004,freelance writer,"Los Angeles, California",
5295,1,2799,Glenn Fechner,2004,administrative assistant,"Philadelphia, Pennsylvania",
5292,1,15601,Gina George,2004,consultant and customer service representative,"Harrisburg, Ohio",
5293,1,23198,Daniel Morgan,2004,attorney,"Silver Creek, Georgia",
5290,1,10,Juan Carlos Batlle,2004,medical student,"Philadelphia, Pennsylvania",
5291,3,57300,Jeremy Schanck,2004,business development coordinator,"Washington, D.C",
8141,10,67000,Kristin Morgan,2013,strategic analyst for NASA,"Huntsville, Alabama",
8140,1,4800,Brett Swartz,2013,graphic designer,"Athens, Georgia",
8143,2,13598,Parker East,2013,performance artist,"Tallahassee, Florida",
6997,1,12401,Beth Eckerd,2010,psychology professor,"McKinleyville, California",
8145,1,15999,Tim Courchaine,2013,fund administration manager,"Everett, Massachusetts",
8144,1,6199,Natalie Hudson,2013,attorney and taiko drummer,"Houston, Texas",
6992,1,15199,Lyssette Flinchbaugh,2010,stay-at-home mom,"Berlin, Connecticut",
806,1,-400,Marion Arkin,1998,former editor,"New York City, New York",
7337,1,22201,Denise Troy,2011,litigation attorney,"Scottsdale, Arizona",
7336,2,58400,Joyce Newmark,2011,rabbi,"Teaneck, New Jersey",
7335,1,5000,Grafton Brown,2011,high school Spanish teacher,"Chicago, Illinois",
7334,5,103000,Charles Temple,2011,high school English teacher,"Ocracoke, North Carolina",
7333,1,7100,Sally Umbach,2011,third grade special education teacher,"Cincinnati, Ohio",
7332,1,1500,Catherine Carson,2011,"fourth grade language arts, math, and social studies teacher","Washington, D.C",
7331,4,88000,Larry DeMoss,2011,high school English teacher,"Ellettsville, Indiana",
7330,1,8399,Judd Hess,2011,high school English teacher,"Huntington Beach, California",
7339,3,105000,Lisa Bloomberg,2011,medical student,"Minneapolis, Minnesota",
909,1,10000,Mark Murray,2005,screenwriter,"Studio City, California",
7058,2,56802,Sid Chandrasekhar,2010,senior,"the University of Pennsylvania from Saratoga, California",TRUE
7059,4,68000,Hans von Walter,2010,junior,"Southern Adventist University from Avon Park, Florida",TRUE
7052,1,100,Jeanne Breen,2010,physician,"Old Saybrook, Connecticut",
7053,1,6442,John Wen,2010,software engineer,"Downingtown, Pennsylvania",
7050,4,86740,Vito Cortese,2010,software engineer and Italian translator,"Pittsburgh, Pennsylvania",
7051,1,4000,Anne McFadden,2010,antitrust attorney,"Washington, D.C",
7056,2,40000,Steve Greene,2010,senior,"UCLA from Elk Grove, California",TRUE
7057,1,15000,Olivia Colangelo,2010,junior,"the University of Notre Dame from Murrysville, Pennsylvania",TRUE
7054,1,1,Jennifer Hill,2010,Korean studies program coordinator,"Washington, D.C",
7055,1,0,Rony Josaphat,2010,master's student of television,"North Miami, Florida",
9026,1,7400,Paul Thompson,1988,,"Royal Oak, Michigan",
8149,2,34000,Joan Blinn,2013,retired proofreader and editor,"Chicago, Illinois",
8148,1,1,James Hawthorne Jr.,2013,special education teacher,"Rochester, New York",
6998,1,9300,Phyllis Grayson,2010,retired CPA,"Huntersville, North Carolina",
6999,1,199,David Zack,2010,web developer,"Fairfield, Connecticut",
8639,1,18000,Patrick Aimone,2013,12-year-old seventh grader,"Long Beach, California",TRUE
8638,1,20700,Holly Boivin,2013,12-year-old seventh grader,"Nashua, New Hampshire",TRUE
8637,1,11000,Xan Vessels,2013,12-year-old seventh grader,"Mechanicsville, Virginia",TRUE
8636,2,41202,Rich Kenney,1987,manufacturer's representative,"North Branford, Connecticut",
8635,2,16402,Ken Freedman,1987,professional snake handler,"Long Beach, California",
8142,1,2000,Frances Way,2013,math and drama teacher,"Fort Collins, Colorado",
8633,1,66600,Skyler Hornback,2013,12-year-old seventh grader,"Sonora, Kentucky",TRUE
8632,1,6600,Thomas Hurley,2013,12-year-old seventh grader,"Newtown, Connecticut",TRUE
8147,1,27599,Katie Collins,2013,U.S. Army Reserve family support assistant,"Philadelphia, Pennsylvania",
8630,1,0,David Whitehorse,1986,artist,"Santa Ysabel, California",
1488,2,45590,John Stratford,2006,caterer,"Petaluma, California",
2998,2,14402,James Hyder,1991,systems manager,"Columbia, Maryland",
2999,1,3200,Lynda Burkett,1991,special projects assistant,"Alexandria, Virginia",
59,1,19800,Megan Fraedrich,2004,12-year-old seventh grader,"Springfield, Virginia",TRUE
58,1,0,Tim Koch,2004,12-year-old sixth grader,"Cliffwood, New Jersey",TRUE
55,1,100,Jos� Ruiz Jr.,2004,high school teacher,"Silver Spring, Maryland",
2991,6,75000,Craig Barker,1997,freshman,the University of Michigan,TRUE
2992,1,10950,Sherri Schottlaender,2006,editor,"San Diego, California",
2993,1,11001,Jen Anders,2006,pediatrician,"Baltimore, Maryland",
2994,1,6000,Jane Glass,2006,high school librarian,"Portland, Maine",
50,1,8100,Matt Kleinmaier,2004,medical student,"Chicago, Illinois",
2996,1,6200,Jeannette Harrison,2006,retired administrator and consultant,"Columbus, Ohio",
2997,1,20004,Sarah Callanan,2006,teacher,"St. Johnsbury, Vermont",
54,1,399,Graham House,2004,musician,"Lincoln, Nebraska",
1940,1,9600,Karmie Johnson,2006,registered nurse,"Birmingham, Alabama",
57,1,9600,Kelly Scurry,2004,11-year-old seventh grader,"Lauderhill, Florida",TRUE
56,1,4800,Josh Rosenfeld,2004,graduate student,"Torrance, California",
51,1,2400,Larry Bellinger,2004,journalist,"Washington, D.C",
2995,1,3500,Max Joel,2006,green builder,"New York, New York",
53,1,0,K.C. Backer,2004,graduate student,"Bloomington, Indiana",
52,1,3000,Marielle Poss,2004,senior production controller,"Brooklyn, New York",
429,4,57600,Andrew Westney,1991,singer and actor,"Atlanta, Georgia",
428,3,0,Steve Newman,1992,partner in a small computer company,"Rockville, Maryland",
1399,1,8000,Mark Mironer,1997,crash avoidance engineer,"Waltham, Massachusetts",
1398,3,68700,Rex Babiera,2005,learning consultant,"Chicago, Illinois",
421,1,3200,Jake Martin,1998,undergraduate student,"Knoxville, Tennessee",
420,1,4450,Sharon Paterson,1998,marketing executive,"Saline, Michigan",
1395,4,44796,Jim Fahner,1997,pediatric oncologist,"Grand Rapids, Michigan",
1394,1,6400,Joan Friedman,1997,professor of accounting,"Urbana, Illinois",
1393,1,1000,Julie Reynolds,2005,writer,"Washington, D.C",
1392,1,1,Bob McDonald,2005,aerospace engineer,"San Pedro, California",
1391,1,3400,Michael Grinde,1997,retired letter carrier,"Redondo Beach, California",
1390,1,2399,Claudia Traudt,1997,humanities lecturer and artist,"Chicago, Illinois",
854,1,200,Julie Baker,2005,attorney,"Crestwood, Kentucky",
855,1,1,Bruce Clark,1996,attorney,"Albuquerque, New Mexico",
530,11,92400,Rick Knutsen,2001,musician and stay-at-home dad,"Brooklyn, New York",
856,1,4999,Joe McNamara,1996,Naval flight officer,"Philadelphia, Pennsylvania",
857,1,6000,Jennifer Weiner,2005,underwriting manager,"Chanhassen, Minnesota",
850,1,5800,Tony Jonick,2005,publisher and house dad,"Oakland, California",
851,1,10800,Amy Oberst,2005,contract attorney,"Arlington, Virginia",
852,2,27998,Chad Morgan,2005,engineer,"Edwards, California",
853,2,40802,Mark Eckenwiler,2005,attorney,"Tulsa, Oklahoma",
1422,1,100,Jim Burkhard,2006,automotive engineer,"Chili, New York",
8259,1,4399,Kathleen Meyer,2013,journalist and community volunteer,"Brookfield, Wisconsin",
3474,1,0,Heather Schaffer,2002,graduate student,"Carrollton, Ohio",
8258,3,67500,Rob Groves,2013,classics lecturer,"Los Angeles, California",
2330,1,0,Chad Pridgen,1997,high school science teacher,"Camarillo, California",
1424,2,6000,Dan Katz,1990,attorney,"Baltimore, Maryland",
2331,2,24800,Kate Rogers,1997,veterinarian,"Seattle, Washington",
3475,1,0,Mont McNeil,2002,corporate tax attorney,"Tulsa, Oklahoma",
2332,1,6800,Alberto Cangahuala,1997,aerospace engineer,"Pasadena, California",
2334,2,24600,James Fraleigh,1997,senior journal production editor,"Hackensack, New Jersey",
2335,2,11998,Dylan Armstrong,1997,library assistant,"Weathersfield, Connecticut",
2336,1,4201,Amy Vandenberg,1997,high school English teacher,"Grand Rapids, Michigan",
2337,2,10800,Phil Ackerman,1997,law student,"Fort Atkinson, Wisconsin",
5475,1,23000,Nate Hudac,2008,sixth grade teacher,"New Orleans, Louisiana",
6699,1,600,Lisa Dengate,2010,chef,"Ithaca, New York",
6698,1,23200,Pablo Garcia,2010,professor of architecture,"Pittsburgh, Pennsylvania",
6693,1,11500,Matt McWha,2003,consultant,"Arlington, Virginia",
6692,1,600,Mayank Keshaviah,2010,SAT teacher,"Minneapolis, Minnesota",
6691,3,46800,Elizabeth Galoozis,2010,reference librarian,"Cambridge, Massachusetts",
6690,1,2199,Christy Brown,2010,residence hall director,"Austin, Texas",
6694,1,9999,Mary Laferriere,2003,administrative assistant,"West Warwick, Rhode Island",
2439,1,3200,Andria Frost,1998,software support engineer,"Colorado Springs, Colorado",
2438,1,100,Cliff Karp,1998,actor,"New York City, New York",
2433,1,1500,David Eisenberg,1998,registered nurse,"Seiad Valley, California",
2430,1,1,Gary Frank,1998,writer and editor,"Hartford, Connecticut",
2437,1,1,Karen Sapp,1998,registered nurse,"Joplin, Missouri",
2435,1,399,Greg Denny,1998,lawyer,"Hoover, Alabama",
2434,1,4999,Sharon Neufeld,1998,C.P.A.,"Vienna, Virginia",
7839,1,2000,Daphne Moulton,2012,finance administrator,"Lakeville, Massachusetts",
7831,1,900,Jody Clark,2012,retail associate,"Garretson, South Dakota",
7832,1,5200,Barb Hougas,2012,pharmacist,"Denison, Iowa",
7833,1,10300,Julie Zukowski,2012,public librarian,"Crystal Lake, Illinois",
7834,1,4600,Ursula Rodgers,2012,homemaker and visual artist,"Denver, Colorado",
7835,1,7000,Jennifer Arceneaux,2012,grant writer,"Los Angeles, California",
7836,1,5999,Jim Virtel,2012,graduate student of philosophy,"Lemont, Illinois",
7837,1,5800,Captain Lawrence Indyk,2012,JAG attorney,"Lawrence, Kansas",
6341,1,1,A.J. Monaco,2004,law student,"Newark, New Jersey",
6340,4,54400,Gary Bechtold,2009,garage door company owner,"St. Cloud, Minnesota",
6342,1,0,Jennifer Rojo,2004,library clerk,"Long Beach, California",
6347,1,11700,Ron Blood,2004,window artist,"Maui, Hawaii",
6346,1,32400,Snowden Becker,2004,film archivist,"Shelton, Washington",
6349,1,598,Jillian Hinchliffe,2009,librarian and mechanical puzzles curator,"Bloomington, Indiana",
6348,1,5600,Claxton Graham,2009,business analyst,"Charlotte, North Carolina",
5473,1,2800,Mary Tuohy,2008,retired teacher,"Groton, Connecticut",
5470,1,0,Paul Skocz,1995,management analyst,"Arnold, Maryland",
5485,5,28500,Meredith Robbins,2008,library media specialist,"New York, New York",
1807,1,7599,Rory Cowan,2006,teacher,"Long Beach, California",
3783,1,1,Phil Cunneff,2007,musician and teacher,"Baltimore, Maryland",
8998,16,592000,Roger Craig,2010,data scientist,"Brooklyn, New York",
8999,10,288010,Vijay Balse,2010,chemical engineer consulting in renewable energy,"Chatham, New Jersey",
3786,1,2,Lilly Ridge,2007,technical editor,"Cedar Rapids, Iowa",
3787,1,16000,Bobbie Cassell,2007,retired teacher,"Cedar Bluff, Virginia",
3784,3,23997,Mike Donner,2007,construction worker,"Norfolk, Virginia",
1546,1,2400,Tawney Pearson,2006,teacher,"Peoria, Illinois",
8992,1,6500,Jerry Standlee,1991,air traffic controller,"Fort Worth, Texas",
8993,1,3150,Emily Waltenbaugh,2014,library volunteer coordinator,"Nashville, Tennessee",
3788,3,31803,Heather O'Neill,1997,program assistant,"Tarboro, North Carolina",
8991,1,5700,John Gardner,1991,technical data manager,"Lost Nation, Iowa",
8996,8,212800,Bruce Naegeli,11990,librarian,"Phoenix, Arizona",
8997,11,187000,Stephanie Jass,2012,history professor,"Milan, Michigan",
1809,1,2600,Samantha Moeschler,1998,managed care underwriter,"Phoenix, Arizona",
1808,1,1000,Suzan Reiner,2006,church office manager,"Long Island, New York",
4996,1,100,Lisa Boles,2008,multimedia producer,"Marlborough, Massachusetts",
4997,1,3599,Alonzo Alexander,2008,teacher,"Norlina, North Carolina",
4994,3,42000,Chris Vestuto,2008,test prep teacher,"Goleta, California",
4995,1,11200,Ann Middleman,2008,market research consultant,"Westbury, New York",
4990,2,19400,Allex Fambles,1999,12-year-old,"San Antonio, Texas",TRUE
6511,1,5,Jen Jacobsen,2009,wellness coordinator,"Grinnell, Iowa",
4999,1,7200,Shawn Colvin,1999,Grammy-winning singer-songwriter,"Carbondale, Illinois",
1547,2,28000,Brick Barrientos,1997,accountant,"Gaithersburg, Maryland",
6517,1,5600,Grant Quertermous,2009,assistant curator,"Charlottesville, Virginia",
3258,1,600,Joe Riley,2004,bartender,"Reisterstown, Maryland",
3259,1,8801,Carla DenHartog,2004,technical writer,"Burlington, Vermont",
1948,2,19400,Kathy Hennington,1998,banking vice president,"Decatur, Georgia",
1949,9,54000,Maria Wenglinsky,2005,teacher,"Brooklyn, New York",
1942,1,2100,Karen Wallace-Meigs,2002,non-profit management consultant,"Durham, North Carolina",
1943,1,2199,Frank Stevens,2002,court officer,"Shreveport, New York",
3252,2,49400,Chris Renz,2007,realtor and substitute teacher,"Ligonier, Pennsylvania",
3253,2,25198,Nathan Crane,2007,auditorium manager,"Gilbert, Arizona",
3254,1,1100,Michael Driscoll,2007,physician,"Cherry Hill, New Jersey",
1947,2,24800,Bill Barnett,1998,academic record keeper,"Westminster, Maryland",
3256,1,17900,Jimmy McKew,2002,11-year-old,"Portland, Maine",TRUE
